Sample	gene	value	Risk_score	Risk_score_LH
TCGA-44-6777-01	CD200	8.5528	3.44994707911252	Low
TCGA-44-6777-01	HAVCR2	10.8765	3.44994707911252	Low
TCGA-44-6777-01	TNFRSF9	7.05	3.44994707911252	Low
TCGA-44-6777-01	BTNL2	0	3.44994707911252	Low
TCGA-44-6777-01	TNFRSF8	5.8401	3.44994707911252	Low
TCGA-44-6778-01	LGALS9	11.1649	2.37433959305029	Low
TCGA-44-6778-01	CD200R1	6.9845	2.37433959305029	Low
TCGA-44-6778-01	LAG3	8.5643	2.37433959305029	Low
TCGA-44-6778-01	ICOS	7.7808	2.37433959305029	Low
TCGA-44-6778-01	TNFSF15	6.2334	2.37433959305029	Low
TCGA-44-6778-01	TIGIT	8.4924	2.37433959305029	Low
TCGA-44-6778-01	TNFSF14	5.4222	2.37433959305029	Low
TCGA-44-6778-01	CTLA4	8.3169	2.37433959305029	Low
TCGA-44-6778-01	CD274	8.2703	2.37433959305029	Low
TCGA-44-6778-01	CD276	10.4772	2.37433959305029	Low
TCGA-44-6778-01	PDCD1	7.3413	2.37433959305029	Low
TCGA-44-6778-01	CD48	10.1912	2.37433959305029	Low
TCGA-44-6778-01	CD44	13.2088	2.37433959305029	Low
TCGA-44-6778-01	ICOSLG	8.5667	2.37433959305029	Low
TCGA-44-6778-01	IDO1	10.1058	2.37433959305029	Low
TCGA-44-6778-01	CD28	8.2732	2.37433959305029	Low
TCGA-44-6778-01	TNFRSF4	6.6159	2.37433959305029	Low
TCGA-44-6778-01	NRP1	11.8973	2.37433959305029	Low
TCGA-44-6778-01	TNFRSF14	10.5067	2.37433959305029	Low
TCGA-44-6778-01	TMIGD2	3.903	2.37433959305029	Low
TCGA-44-6778-01	PDCD1LG2	8.4301	2.37433959305029	Low
TCGA-44-6778-01	TNFRSF18	5.7796	2.37433959305029	Low
TCGA-44-6778-01	TNFSF4	6.2089	2.37433959305029	Low
TCGA-44-6778-01	CD80	7.2238	2.37433959305029	Low
TCGA-44-6778-01	CD86	10.1288	2.37433959305029	Low
TCGA-44-6778-01	TNFSF9	5.1659	2.37433959305029	Low
TCGA-44-6778-01	TNFRSF25	7.3858	2.37433959305029	Low
TCGA-44-6778-01	ADORA2A	8.2251	2.37433959305029	Low
TCGA-44-6778-01	CD70	3.2093	2.37433959305029	Low
TCGA-44-6778-01	CD160	5.3341	2.37433959305029	Low
TCGA-44-6778-01	LAIR1	11.1179	2.37433959305029	Low
TCGA-44-6778-01	CD200	9.0189	2.37433959305029	Low
TCGA-44-6778-01	HAVCR2	10.354	2.37433959305029	Low
TCGA-44-6778-01	TNFRSF9	6.3944	2.37433959305029	Low
TCGA-44-6778-01	BTNL2	0.7088	2.37433959305029	Low
TCGA-44-6778-01	TNFRSF8	5.8448	2.37433959305029	Low
TCGA-44-6779-01	LGALS9	11.0087	6.15794925026188	High
TCGA-44-6779-01	CD200R1	4.8123	6.15794925026188	High
TCGA-44-6779-01	LAG3	7.8784	6.15794925026188	High
TCGA-44-6779-01	ICOS	6.6063	6.15794925026188	High
TCGA-44-6779-01	TNFSF15	6.0346	6.15794925026188	High
TCGA-44-6779-01	TIGIT	8.3065	6.15794925026188	High
TCGA-44-6779-01	TNFSF14	5.1074	6.15794925026188	High
TCGA-44-6779-01	CTLA4	6.0693	6.15794925026188	High
TCGA-44-6779-01	CD274	7.1094	6.15794925026188	High
TCGA-44-6779-01	CD276	11.8058	6.15794925026188	High
TCGA-44-6779-01	PDCD1	7.0324	6.15794925026188	High
TCGA-44-6779-01	CD48	8.8356	6.15794925026188	High
TCGA-44-6779-01	CD44	13.0402	6.15794925026188	High
TCGA-44-6779-01	ICOSLG	7.7347	6.15794925026188	High
TCGA-44-6779-01	IDO1	10.3785	6.15794925026188	High
TCGA-44-6779-01	CD28	6.835	6.15794925026188	High
TCGA-44-6779-01	TNFRSF4	5.6783	6.15794925026188	High
TCGA-44-6779-01	NRP1	12.1925	6.15794925026188	High
TCGA-44-6779-01	TNFRSF14	10.1719	6.15794925026188	High
TCGA-44-6779-01	TMIGD2	5.3522	6.15794925026188	High
TCGA-44-6779-01	PDCD1LG2	8.556	6.15794925026188	High
TCGA-44-6779-01	TNFRSF18	6.8649	6.15794925026188	High
TCGA-44-6779-01	TNFSF4	7.1341	6.15794925026188	High
TCGA-44-6779-01	CD80	5.8674	6.15794925026188	High
TCGA-44-6779-01	CD86	9.4948	6.15794925026188	High
TCGA-44-6779-01	TNFSF9	7.1903	6.15794925026188	High
TCGA-44-6779-01	TNFRSF25	4.441	6.15794925026188	High
TCGA-44-6779-01	ADORA2A	6.8451	6.15794925026188	High
TCGA-44-6779-01	CD70	4.0128	6.15794925026188	High
TCGA-44-6779-01	CD160	4.5432	6.15794925026188	High
TCGA-44-6779-01	LAIR1	10.4109	6.15794925026188	High
TCGA-44-6779-01	CD200	7.7238	6.15794925026188	High
TCGA-44-6779-01	HAVCR2	9.956	6.15794925026188	High
TCGA-44-6779-01	TNFRSF9	6.7733	6.15794925026188	High
TCGA-44-6779-01	BTNL2	0	6.15794925026188	High
TCGA-44-6779-01	TNFRSF8	4.441	6.15794925026188	High
TCGA-44-7659-01	LGALS9	11.1299	2.24781999770164	Low
TCGA-44-7659-01	CD200R1	4.639	2.24781999770164	Low
TCGA-44-7659-01	LAG3	5.9608	2.24781999770164	Low
TCGA-44-7659-01	ICOS	4.6817	2.24781999770164	Low
TCGA-44-7659-01	TNFSF15	4.914	2.24781999770164	Low
TCGA-44-7659-01	TIGIT	5.7365	2.24781999770164	Low
TCGA-44-7659-01	TNFSF14	5.4213	2.24781999770164	Low
TCGA-44-7659-01	CTLA4	5.114	2.24781999770164	Low
TCGA-44-7659-01	CD274	6.1088	2.24781999770164	Low
TCGA-44-7659-01	CD276	10.2322	2.24781999770164	Low
TCGA-44-7659-01	PDCD1	4.3528	2.24781999770164	Low
TCGA-44-7659-01	CD48	8.3124	2.24781999770164	Low
TCGA-44-7659-01	CD44	12.5133	2.24781999770164	Low
TCGA-44-7659-01	ICOSLG	7.2117	2.24781999770164	Low
TCGA-44-7659-01	IDO1	5.5649	2.24781999770164	Low
TCGA-44-7659-01	CD28	5.6533	2.24781999770164	Low
TCGA-44-7659-01	TNFRSF4	5.9608	2.24781999770164	Low
TCGA-44-7659-01	NRP1	12.7076	2.24781999770164	Low
TCGA-44-7659-01	TNFRSF14	9.985	2.24781999770164	Low
TCGA-44-7659-01	TMIGD2	1.697	2.24781999770164	Low
TCGA-44-7659-01	PDCD1LG2	5.0826	2.24781999770164	Low
TCGA-44-7659-01	TNFRSF18	6.9316	2.24781999770164	Low
TCGA-44-7659-01	TNFSF4	4.8406	2.24781999770164	Low
TCGA-44-7659-01	CD80	5.114	2.24781999770164	Low
TCGA-44-7659-01	CD86	7.853	2.24781999770164	Low
TCGA-44-7659-01	TNFSF9	6.5837	2.24781999770164	Low
TCGA-44-7659-01	TNFRSF25	6.9139	2.24781999770164	Low
TCGA-44-7659-01	ADORA2A	8.0284	2.24781999770164	Low
TCGA-44-7659-01	CD70	3.7767	2.24781999770164	Low
TCGA-44-7659-01	CD160	3.6958	2.24781999770164	Low
TCGA-44-7659-01	LAIR1	8.2322	2.24781999770164	Low
TCGA-44-7659-01	CD200	6.4544	2.24781999770164	Low
TCGA-44-7659-01	HAVCR2	8.0611	2.24781999770164	Low
TCGA-44-7659-01	TNFRSF9	3.7767	2.24781999770164	Low
TCGA-44-7659-01	BTNL2	0	2.24781999770164	Low
TCGA-44-7659-01	TNFRSF8	3.9953	2.24781999770164	Low
TCGA-44-7660-01	LGALS9	11.1906	3.25254800548004	Low
TCGA-44-7660-01	CD200R1	3.0267	3.25254800548004	Low
TCGA-44-7660-01	LAG3	8.1263	3.25254800548004	Low
TCGA-44-7660-01	ICOS	4.9672	3.25254800548004	Low
TCGA-44-7660-01	TNFSF15	3.2344	3.25254800548004	Low
TCGA-44-7660-01	TIGIT	7.0283	3.25254800548004	Low
TCGA-44-7660-01	TNFSF14	3.5771	3.25254800548004	Low
TCGA-44-7660-01	CTLA4	5.8206	3.25254800548004	Low
TCGA-44-7660-01	CD274	6.2292	3.25254800548004	Low
TCGA-44-7660-01	CD276	10.9584	3.25254800548004	Low
TCGA-44-7660-01	PDCD1	6.0113	3.25254800548004	Low
TCGA-44-7660-01	CD48	7.1656	3.25254800548004	Low
TCGA-44-7660-01	CD44	12.8555	3.25254800548004	Low
TCGA-44-7660-01	ICOSLG	7.291	3.25254800548004	Low
TCGA-44-7660-01	IDO1	8.9857	3.25254800548004	Low
TCGA-44-7660-01	CD28	5.1492	3.25254800548004	Low
TCGA-44-7660-01	TNFRSF4	6.4535	3.25254800548004	Low
TCGA-44-7660-01	NRP1	9.6998	3.25254800548004	Low
TCGA-44-7660-01	TNFRSF14	9.838	3.25254800548004	Low
TCGA-44-7660-01	TMIGD2	0.8806	3.25254800548004	Low
TCGA-44-7660-01	PDCD1LG2	6.1287	3.25254800548004	Low
TCGA-44-7660-01	TNFRSF18	6.8713	3.25254800548004	Low
TCGA-44-7660-01	TNFSF4	6.6045	3.25254800548004	Low
TCGA-44-7660-01	CD80	4.2543	3.25254800548004	Low
TCGA-44-7660-01	CD86	7.7086	3.25254800548004	Low
TCGA-44-7660-01	TNFSF9	6.6775	3.25254800548004	Low
TCGA-44-7660-01	TNFRSF25	8.7051	3.25254800548004	Low
TCGA-44-7660-01	ADORA2A	7.5651	3.25254800548004	Low
TCGA-44-7660-01	CD70	4.7589	3.25254800548004	Low
TCGA-44-7660-01	CD160	4.2543	3.25254800548004	Low
TCGA-44-7660-01	LAIR1	9.2899	3.25254800548004	Low
TCGA-44-7660-01	CD200	6.397	3.25254800548004	Low
TCGA-44-7660-01	HAVCR2	8.3823	3.25254800548004	Low
TCGA-44-7660-01	TNFRSF9	2.2585	3.25254800548004	Low
TCGA-44-7660-01	BTNL2	2.1258	3.25254800548004	Low
TCGA-44-7660-01	TNFRSF8	4.2222	3.25254800548004	Low
TCGA-44-7661-01	LGALS9	11.1567	5.0998371991575	High
TCGA-44-7661-01	CD200R1	5.8618	5.0998371991575	High
TCGA-44-7661-01	LAG3	7.3957	5.0998371991575	High
TCGA-44-7661-01	ICOS	7.5261	5.0998371991575	High
TCGA-44-7661-01	TNFSF15	6.1489	5.0998371991575	High
TCGA-44-7661-01	TIGIT	7.8012	5.0998371991575	High
TCGA-44-7661-01	TNFSF14	4.2799	5.0998371991575	High
TCGA-44-7661-01	CTLA4	7.7435	5.0998371991575	High
TCGA-44-7661-01	CD274	9.9704	5.0998371991575	High
TCGA-44-7661-01	CD276	12.3092	5.0998371991575	High
TCGA-44-7661-01	PDCD1	6.2822	5.0998371991575	High
TCGA-44-7661-01	CD48	8.5429	5.0998371991575	High
TCGA-44-7661-01	CD44	14.3117	5.0998371991575	High
TCGA-44-7661-01	ICOSLG	7.9867	5.0998371991575	High
TCGA-44-7661-01	IDO1	8.6832	5.0998371991575	High
TCGA-44-7661-01	CD28	7.8193	5.0998371991575	High
TCGA-44-7661-01	TNFRSF4	7.3796	5.0998371991575	High
TCGA-44-7661-01	NRP1	13.054	5.0998371991575	High
TCGA-44-7661-01	TNFRSF14	9.8786	5.0998371991575	High
TCGA-44-7661-01	TMIGD2	3.5766	5.0998371991575	High
TCGA-44-7661-01	PDCD1LG2	8.1319	5.0998371991575	High
TCGA-44-7661-01	TNFRSF18	7.1193	5.0998371991575	High
TCGA-44-7661-01	TNFSF4	7.3984	5.0998371991575	High
TCGA-44-7661-01	CD80	7.5859	5.0998371991575	High
TCGA-44-7661-01	CD86	9.4198	5.0998371991575	High
TCGA-44-7661-01	TNFSF9	7.3131	5.0998371991575	High
TCGA-44-7661-01	TNFRSF25	7.8253	5.0998371991575	High
TCGA-44-7661-01	ADORA2A	7.6943	5.0998371991575	High
TCGA-44-7661-01	CD70	5.105	5.0998371991575	High
TCGA-44-7661-01	CD160	2.8572	5.0998371991575	High
TCGA-44-7661-01	LAIR1	9.8952	5.0998371991575	High
TCGA-44-7661-01	CD200	8.4672	5.0998371991575	High
TCGA-44-7661-01	HAVCR2	9.6967	5.0998371991575	High
TCGA-44-7661-01	TNFRSF9	7.0965	5.0998371991575	High
TCGA-44-7661-01	BTNL2	0	5.0998371991575	High
TCGA-44-7661-01	TNFRSF8	5.6357	5.0998371991575	High
TCGA-44-7662-01	LGALS9	11.298	7.22295682726442	High
TCGA-44-7662-01	CD200R1	4.0085	7.22295682726442	High
TCGA-44-7662-01	LAG3	7.681	7.22295682726442	High
TCGA-44-7662-01	ICOS	5.8756	7.22295682726442	High
TCGA-44-7662-01	TNFSF15	6.5716	7.22295682726442	High
TCGA-44-7662-01	TIGIT	6.6417	7.22295682726442	High
TCGA-44-7662-01	TNFSF14	3.5429	7.22295682726442	High
TCGA-44-7662-01	CTLA4	6.5983	7.22295682726442	High
TCGA-44-7662-01	CD274	7.1425	7.22295682726442	High
TCGA-44-7662-01	CD276	11.994	7.22295682726442	High
TCGA-44-7662-01	PDCD1	6.1882	7.22295682726442	High
TCGA-44-7662-01	CD48	7.5321	7.22295682726442	High
TCGA-44-7662-01	CD44	12.338	7.22295682726442	High
TCGA-44-7662-01	ICOSLG	8.154	7.22295682726442	High
TCGA-44-7662-01	IDO1	8.5904	7.22295682726442	High
TCGA-44-7662-01	CD28	6.1162	7.22295682726442	High
TCGA-44-7662-01	TNFRSF4	6.8148	7.22295682726442	High
TCGA-44-7662-01	NRP1	13.0293	7.22295682726442	High
TCGA-44-7662-01	TNFRSF14	10.0013	7.22295682726442	High
TCGA-44-7662-01	TMIGD2	3.1202	7.22295682726442	High
TCGA-44-7662-01	PDCD1LG2	7.5527	7.22295682726442	High
TCGA-44-7662-01	TNFRSF18	6.6158	7.22295682726442	High
TCGA-44-7662-01	TNFSF4	6.8887	7.22295682726442	High
TCGA-44-7662-01	CD80	6.0661	7.22295682726442	High
TCGA-44-7662-01	CD86	8.841	7.22295682726442	High
TCGA-44-7662-01	TNFSF9	5.6131	7.22295682726442	High
TCGA-44-7662-01	TNFRSF25	6.354	7.22295682726442	High
TCGA-44-7662-01	ADORA2A	7.564	7.22295682726442	High
TCGA-44-7662-01	CD70	2.7276	7.22295682726442	High
TCGA-44-7662-01	CD160	4.339	7.22295682726442	High
TCGA-44-7662-01	LAIR1	9.536	7.22295682726442	High
TCGA-44-7662-01	CD200	8.6785	7.22295682726442	High
TCGA-44-7662-01	HAVCR2	9.0235	7.22295682726442	High
TCGA-44-7662-01	TNFRSF9	5.0167	7.22295682726442	High
TCGA-44-7662-01	BTNL2	0	7.22295682726442	High
TCGA-44-7662-01	TNFRSF8	5.0685	7.22295682726442	High
TCGA-44-7667-01	LGALS9	9.4147	5.12697850970472	High
TCGA-44-7667-01	CD200R1	1.8732	5.12697850970472	High
TCGA-44-7667-01	LAG3	6.2713	5.12697850970472	High
TCGA-44-7667-01	ICOS	4.0281	5.12697850970472	High
TCGA-44-7667-01	TNFSF15	4.4578	5.12697850970472	High
TCGA-44-7667-01	TIGIT	4.3676	5.12697850970472	High
TCGA-44-7667-01	TNFSF14	1.2214	5.12697850970472	High
TCGA-44-7667-01	CTLA4	4.3907	5.12697850970472	High
TCGA-44-7667-01	CD274	4.7353	5.12697850970472	High
TCGA-44-7667-01	CD276	10.9325	5.12697850970472	High
TCGA-44-7667-01	PDCD1	3.8397	5.12697850970472	High
TCGA-44-7667-01	CD48	7.2045	5.12697850970472	High
TCGA-44-7667-01	CD44	10.6728	5.12697850970472	High
TCGA-44-7667-01	ICOSLG	8.2883	5.12697850970472	High
TCGA-44-7667-01	IDO1	7.4301	5.12697850970472	High
TCGA-44-7667-01	CD28	4.2208	5.12697850970472	High
TCGA-44-7667-01	TNFRSF4	5.9602	5.12697850970472	High
TCGA-44-7667-01	NRP1	10.5932	5.12697850970472	High
TCGA-44-7667-01	TNFRSF14	8.1115	5.12697850970472	High
TCGA-44-7667-01	TMIGD2	1.5838	5.12697850970472	High
TCGA-44-7667-01	PDCD1LG2	5.9447	5.12697850970472	High
TCGA-44-7667-01	TNFRSF18	8.51	5.12697850970472	High
TCGA-44-7667-01	TNFSF4	4.8228	5.12697850970472	High
TCGA-44-7667-01	CD80	4.4134	5.12697850970472	High
TCGA-44-7667-01	CD86	8.0207	5.12697850970472	High
TCGA-44-7667-01	TNFSF9	2.3206	5.12697850970472	High
TCGA-44-7667-01	TNFRSF25	7.3704	5.12697850970472	High
TCGA-44-7667-01	ADORA2A	7.1782	5.12697850970472	High
TCGA-44-7667-01	CD70	2.3206	5.12697850970472	High
TCGA-44-7667-01	CD160	1.8732	5.12697850970472	High
TCGA-44-7667-01	LAIR1	8.2029	5.12697850970472	High
TCGA-44-7667-01	CD200	6.4523	5.12697850970472	High
TCGA-44-7667-01	HAVCR2	7.987	5.12697850970472	High
TCGA-44-7667-01	TNFRSF9	3.3204	5.12697850970472	High
TCGA-44-7667-01	BTNL2	0	5.12697850970472	High
TCGA-44-7667-01	TNFRSF8	4.1413	5.12697850970472	High
TCGA-44-7669-01	LGALS9	10.2029	5.05846583861288	High
TCGA-44-7669-01	CD200R1	4.6744	5.05846583861288	High
TCGA-44-7669-01	LAG3	8.1392	5.05846583861288	High
TCGA-44-7669-01	ICOS	6.1039	5.05846583861288	High
TCGA-44-7669-01	TNFSF15	4.6744	5.05846583861288	High
TCGA-44-7669-01	TIGIT	6.8883	5.05846583861288	High
TCGA-44-7669-01	TNFSF14	3.3506	5.05846583861288	High
TCGA-44-7669-01	CTLA4	6.3297	5.05846583861288	High
TCGA-44-7669-01	CD274	6.544	5.05846583861288	High
TCGA-44-7669-01	CD276	10.9468	5.05846583861288	High
TCGA-44-7669-01	PDCD1	5.8667	5.05846583861288	High
TCGA-44-7669-01	CD48	8.384	5.05846583861288	High
TCGA-44-7669-01	CD44	11.824	5.05846583861288	High
TCGA-44-7669-01	ICOSLG	9.6624	5.05846583861288	High
TCGA-44-7669-01	IDO1	8.2006	5.05846583861288	High
TCGA-44-7669-01	CD28	6.7096	5.05846583861288	High
TCGA-44-7669-01	TNFRSF4	6.1606	5.05846583861288	High
TCGA-44-7669-01	NRP1	11.2189	5.05846583861288	High
TCGA-44-7669-01	TNFRSF14	9.414	5.05846583861288	High
TCGA-44-7669-01	TMIGD2	2.1288	5.05846583861288	High
TCGA-44-7669-01	PDCD1LG2	6.9031	5.05846583861288	High
TCGA-44-7669-01	TNFRSF18	4.0025	5.05846583861288	High
TCGA-44-7669-01	TNFSF4	5.7149	5.05846583861288	High
TCGA-44-7669-01	CD80	6.6358	5.05846583861288	High
TCGA-44-7669-01	CD86	9.1959	5.05846583861288	High
TCGA-44-7669-01	TNFSF9	3.8265	5.05846583861288	High
TCGA-44-7669-01	TNFRSF25	6.8504	5.05846583861288	High
TCGA-44-7669-01	ADORA2A	7.9265	5.05846583861288	High
TCGA-44-7669-01	CD70	2.4855	5.05846583861288	High
TCGA-44-7669-01	CD160	4.5665	5.05846583861288	High
TCGA-44-7669-01	LAIR1	9.6635	5.05846583861288	High
TCGA-44-7669-01	CD200	6.7222	5.05846583861288	High
TCGA-44-7669-01	HAVCR2	9.0764	5.05846583861288	High
TCGA-44-7669-01	TNFRSF9	5.4773	5.05846583861288	High
TCGA-44-7669-01	BTNL2	0.3859	5.05846583861288	High
TCGA-44-7669-01	TNFRSF8	4.1089	5.05846583861288	High
TCGA-44-7670-01	LGALS9	8.8525	5.53044029689713	High
TCGA-44-7670-01	CD200R1	2.0326	5.53044029689713	High
TCGA-44-7670-01	LAG3	6.3133	5.53044029689713	High
TCGA-44-7670-01	ICOS	4.1947	5.53044029689713	High
TCGA-44-7670-01	TNFSF15	6.1965	5.53044029689713	High
TCGA-44-7670-01	TIGIT	5.9301	5.53044029689713	High
TCGA-44-7670-01	TNFSF14	1.6617	5.53044029689713	High
TCGA-44-7670-01	CTLA4	5.2161	5.53044029689713	High
TCGA-44-7670-01	CD274	5.438	5.53044029689713	High
TCGA-44-7670-01	CD276	11.6504	5.53044029689713	High
TCGA-44-7670-01	PDCD1	6.5169	5.53044029689713	High
TCGA-44-7670-01	CD48	8.7954	5.53044029689713	High
TCGA-44-7670-01	CD44	10.9337	5.53044029689713	High
TCGA-44-7670-01	ICOSLG	8.406	5.53044029689713	High
TCGA-44-7670-01	IDO1	7.2466	5.53044029689713	High
TCGA-44-7670-01	CD28	4.5008	5.53044029689713	High
TCGA-44-7670-01	TNFRSF4	5.9733	5.53044029689713	High
TCGA-44-7670-01	NRP1	9.9512	5.53044029689713	High
TCGA-44-7670-01	TNFRSF14	10.6285	5.53044029689713	High
TCGA-44-7670-01	TMIGD2	2.1377	5.53044029689713	High
TCGA-44-7670-01	PDCD1LG2	5.2977	5.53044029689713	High
TCGA-44-7670-01	TNFRSF18	6.302	5.53044029689713	High
TCGA-44-7670-01	TNFSF4	5.9519	5.53044029689713	High
TCGA-44-7670-01	CD80	4.481	5.53044029689713	High
TCGA-44-7670-01	CD86	7.0852	5.53044029689713	High
TCGA-44-7670-01	TNFSF9	8.4741	5.53044029689713	High
TCGA-44-7670-01	TNFRSF25	7.5357	5.53044029689713	High
TCGA-44-7670-01	ADORA2A	7.4255	5.53044029689713	High
TCGA-44-7670-01	CD70	5.0908	5.53044029689713	High
TCGA-44-7670-01	CD160	2.495	5.53044029689713	High
TCGA-44-7670-01	LAIR1	7.4643	5.53044029689713	High
TCGA-44-7670-01	CD200	6.4368	5.53044029689713	High
TCGA-44-7670-01	HAVCR2	7.3486	5.53044029689713	High
TCGA-44-7670-01	TNFRSF9	6.3683	5.53044029689713	High
TCGA-44-7670-01	BTNL2	0.6945	5.53044029689713	High
TCGA-44-7670-01	TNFRSF8	7.062	5.53044029689713	High
TCGA-44-7671-01	LGALS9	9.2896	3.22898240395006	Low
TCGA-44-7671-01	CD200R1	3.924	3.22898240395006	Low
TCGA-44-7671-01	LAG3	5.1434	3.22898240395006	Low
TCGA-44-7671-01	ICOS	2.5176	3.22898240395006	Low
TCGA-44-7671-01	TNFSF15	6.7816	3.22898240395006	Low
TCGA-44-7671-01	TIGIT	3.8312	3.22898240395006	Low
TCGA-44-7671-01	TNFSF14	2.2573	3.22898240395006	Low
TCGA-44-7671-01	CTLA4	2.8682	3.22898240395006	Low
TCGA-44-7671-01	CD274	4.3377	3.22898240395006	Low
TCGA-44-7671-01	CD276	11.0981	3.22898240395006	Low
TCGA-44-7671-01	PDCD1	3.2004	3.22898240395006	Low
TCGA-44-7671-01	CD48	6.464	3.22898240395006	Low
TCGA-44-7671-01	CD44	11.7355	3.22898240395006	Low
TCGA-44-7671-01	ICOSLG	7.0104	3.22898240395006	Low
TCGA-44-7671-01	IDO1	4.763	3.22898240395006	Low
TCGA-44-7671-01	CD28	6.5096	3.22898240395006	Low
TCGA-44-7671-01	TNFRSF4	4.8757	3.22898240395006	Low
TCGA-44-7671-01	NRP1	11.6698	3.22898240395006	Low
TCGA-44-7671-01	TNFRSF14	9.028	3.22898240395006	Low
TCGA-44-7671-01	TMIGD2	0.705	3.22898240395006	Low
TCGA-44-7671-01	PDCD1LG2	5.2186	3.22898240395006	Low
TCGA-44-7671-01	TNFRSF18	2.9877	3.22898240395006	Low
TCGA-44-7671-01	TNFSF4	5.3245	3.22898240395006	Low
TCGA-44-7671-01	CD80	4.6768	3.22898240395006	Low
TCGA-44-7671-01	CD86	7.217	3.22898240395006	Low
TCGA-44-7671-01	TNFSF9	6.5146	3.22898240395006	Low
TCGA-44-7671-01	TNFRSF25	3.2961	3.22898240395006	Low
TCGA-44-7671-01	ADORA2A	6.0832	3.22898240395006	Low
TCGA-44-7671-01	CD70	1.9395	3.22898240395006	Low
TCGA-44-7671-01	CD160	2.0534	3.22898240395006	Low
TCGA-44-7671-01	LAIR1	7.9359	3.22898240395006	Low
TCGA-44-7671-01	CD200	7.119	3.22898240395006	Low
TCGA-44-7671-01	HAVCR2	7.5166	3.22898240395006	Low
TCGA-44-7671-01	TNFRSF9	3.249	3.22898240395006	Low
TCGA-44-7671-01	BTNL2	0	3.22898240395006	Low
TCGA-44-7671-01	TNFRSF8	3.4286	3.22898240395006	Low
TCGA-44-7672-01	LGALS9	11.4875	3.15996414225733	Low
TCGA-44-7672-01	CD200R1	5.7783	3.15996414225733	Low
TCGA-44-7672-01	LAG3	8.5778	3.15996414225733	Low
TCGA-44-7672-01	ICOS	7.6837	3.15996414225733	Low
TCGA-44-7672-01	TNFSF15	6.1236	3.15996414225733	Low
TCGA-44-7672-01	TIGIT	8.5954	3.15996414225733	Low
TCGA-44-7672-01	TNFSF14	4.1843	3.15996414225733	Low
TCGA-44-7672-01	CTLA4	7.5786	3.15996414225733	Low
TCGA-44-7672-01	CD274	7.1885	3.15996414225733	Low
TCGA-44-7672-01	CD276	11.5798	3.15996414225733	Low
TCGA-44-7672-01	PDCD1	7.5786	3.15996414225733	Low
TCGA-44-7672-01	CD48	9.4036	3.15996414225733	Low
TCGA-44-7672-01	CD44	13.1238	3.15996414225733	Low
TCGA-44-7672-01	ICOSLG	8.6441	3.15996414225733	Low
TCGA-44-7672-01	IDO1	9.284	3.15996414225733	Low
TCGA-44-7672-01	CD28	7.8614	3.15996414225733	Low
TCGA-44-7672-01	TNFRSF4	7.1253	3.15996414225733	Low
TCGA-44-7672-01	NRP1	12.7626	3.15996414225733	Low
TCGA-44-7672-01	TNFRSF14	10.3282	3.15996414225733	Low
TCGA-44-7672-01	TMIGD2	4.6999	3.15996414225733	Low
TCGA-44-7672-01	PDCD1LG2	7.3731	3.15996414225733	Low
TCGA-44-7672-01	TNFRSF18	7.4621	3.15996414225733	Low
TCGA-44-7672-01	TNFSF4	7.3106	3.15996414225733	Low
TCGA-44-7672-01	CD80	6.5294	3.15996414225733	Low
TCGA-44-7672-01	CD86	9.5943	3.15996414225733	Low
TCGA-44-7672-01	TNFSF9	8.0518	3.15996414225733	Low
TCGA-44-7672-01	TNFRSF25	7.4363	3.15996414225733	Low
TCGA-44-7672-01	ADORA2A	8.437	3.15996414225733	Low
TCGA-44-7672-01	CD70	5.9153	3.15996414225733	Low
TCGA-44-7672-01	CD160	2.4047	3.15996414225733	Low
TCGA-44-7672-01	LAIR1	10.2532	3.15996414225733	Low
TCGA-44-7672-01	CD200	7.6136	3.15996414225733	Low
TCGA-44-7672-01	HAVCR2	10.0159	3.15996414225733	Low
TCGA-44-7672-01	TNFRSF9	6.7016	3.15996414225733	Low
TCGA-44-7672-01	BTNL2	0.4756	3.15996414225733	Low
TCGA-44-7672-01	TNFRSF8	6.739	3.15996414225733	Low
TCGA-44-8117-01	LGALS9	8.7097	4.9734784560575	High
TCGA-44-8117-01	CD200R1	4.0028	4.9734784560575	High
TCGA-44-8117-01	LAG3	5.4522	4.9734784560575	High
TCGA-44-8117-01	ICOS	4.2638	4.9734784560575	High
TCGA-44-8117-01	TNFSF15	4.5033	4.9734784560575	High
TCGA-44-8117-01	TIGIT	6.6667	4.9734784560575	High
TCGA-44-8117-01	TNFSF14	2.2503	4.9734784560575	High
TCGA-44-8117-01	CTLA4	5.878	4.9734784560575	High
TCGA-44-8117-01	CD274	6.7924	4.9734784560575	High
TCGA-44-8117-01	CD276	11.1823	4.9734784560575	High
TCGA-44-8117-01	PDCD1	5.8709	4.9734784560575	High
TCGA-44-8117-01	CD48	7.383	4.9734784560575	High
TCGA-44-8117-01	CD44	12.7467	4.9734784560575	High
TCGA-44-8117-01	ICOSLG	7.4513	4.9734784560575	High
TCGA-44-8117-01	IDO1	8.4304	4.9734784560575	High
TCGA-44-8117-01	CD28	5.8202	4.9734784560575	High
TCGA-44-8117-01	TNFRSF4	6.5646	4.9734784560575	High
TCGA-44-8117-01	NRP1	12.2249	4.9734784560575	High
TCGA-44-8117-01	TNFRSF14	9.8361	4.9734784560575	High
